orient,distractor,kappa,subject,resp,respRT,acc,traj
152,0.15,50,34,120,1.882861853,-32,47
78,0,100,34,62,1.48257494,-16,-10
32,0.15,5000,34,31,0.800177097,-1,-28
44,1,50,34,5,2.411952972,-39,-142
77,0,100,34,67,1.377085924,-10,-4
122,0.15,50,34,114,1.58894515,-8,-10
132,1,50,34,NaN,1.635587931,NaN,0
164,0,5000,34,164,1.459398985,0,-4
77,1,50,34,63,1.518278122,-14,-60
124,0,5000,34,146,1.612330914,22,-26
104,1,100,34,115,0.835806131,11,-30
147,0,100,34,142,1.565303087,-5,114
56,0.15,100,34,42,1.106045008,-14,-88
90,0,50,34,99.5,2.235460997,9.5,13.5
148,0,100,34,150,1.270826101,2,128
74,0,50,34,59,1.330070972,-15,48
151,0,50,34,140,2.529626131,-11,74
20,1,50,34,36,1.247520924,16,-112
74,0.15,5000,34,62,1.365236044,-12,-78
90,1,50,34,91.5,2.553148985,1.5,-54.5
180,0,100,34,1.5,2.4001441,1.5,-150.5
99,0.15,5000,34,107,1.553535938,8,-58
22,1,5000,34,28,0.941410065,6,-26
43,0.15,5000,34,52,0.835895061,9,16
43,1,100,34,55,1.624147892,12,-74
48,0,50,34,37,2.188456059,-11,-126
26,0,50,34,34,0.847271919,8,-144
69,1,50,34,53,2.541737795,-16,-86
109,0.15,5000,34,151,1.624146938,42,98
54,1,100,34,56,0.98886013,2,-118
5,0.15,100,34,115,1.717866898,-70,-42
140,0.15,50,34,131,0.941398144,-9,86
127,0.15,50,34,126,0.694749117,-1,30
57,0.15,5000,34,55,0.847250938,-2,-46
100,1,100,34,113,0.77708602,13,56
55,0,5000,34,55,1.788713932,0,-80
111,0.15,50,34,130,1.329604864,19,106
172,0.15,5000,34,141,1.400291204,-31,112
4,0.15,5000,34,11,1.106121063,7,-48
95,1,5000,34,115,1.577055931,20,-32
33,0,50,34,37,1.082584858,4,-34
8,0.15,100,34,176,2.49439311,-12,52
28,0.15,5000,34,16,2.047260046,-12,-122
122,0,50,34,124,2.023854971,2,-44
116,0.15,50,34,NaN,0,NaN,0
63,0.15,5000,34,50,1.388395071,-13,-122
50,0.15,100,34,43,2.164917946,-7,-102
101,0,5000,34,108,1.164910078,7,80
125,0,100,34,120,1.576864958,-5,-10
118,1,100,34,112,0.623760939,-6,26
111,0.15,50,34,116,2.223742962,5,94
52,0.15,50,34,43,1.800610065,-9,32
3,0.15,100,34,180,1.259047985,-3,114
140,0,5000,34,166,0.835505009,26,18
26,0.15,5000,34,44,1.15316391,18,-96
58,0.15,5000,34,54,1.0826509,-4,-92
81,0,5000,34,76,1.577028036,-5,-76
10,0,5000,34,33,1.235607147,23,-132
114,0.15,5000,34,126,1.164921045,12,72
98,0.15,5000,34,114,1.118142128,16,78
92,1,50,34,77,1.470911026,-15,-52
54,0,5000,34,53,1.129930019,-1,-110
174,0.15,50,34,1,2.094278097,7,-177
161,1,100,34,162,2.541627884,1,23
5,0.15,50,34,11,2.235738993,6,-42
6,0,5000,34,10.5,2.341379881,4.5,-163.5
135,1,5000,34,155,2.541501045,20,-2
130,0.15,100,34,143,2.000170946,13,98
167,0,5000,34,154,0.847280025,-13,58
60,1,5000,34,51,1.40022707,-9,-50
20,0.15,100,34,51,1.423708916,31,-6
167,0.15,5000,34,133,1.282562017,-34,-2
51,1,5000,34,40,1.164912939,-11,16
99,0.15,100,34,125,1.70609808,26,96
93,0,100,34,111,1.247283936,18,52
29,1,100,34,37,1.211977959,8,-110
87,0,50,34,NaN,0,NaN,0
61,0.15,5000,34,52,1.011961937,-9,-72
75,0.15,100,34,50,1.917927027,-25,-88
161,0,100,34,162.5,1.753162861,1.5,-5.5
52,0.15,100,34,43,1.941396952,-9,-80
121,0.15,50,34,159,2.470870972,38,-13
120,0,5000,34,144.5,2.05943799,24.5,-0.5
26,0.15,5000,34,34,1.635938883,8,6
119,1,50,34,136,2.200582027,17,6
53,0,100,34,56,1.82373786,3,-30
52,1,50,34,50,0.741693974,-2,28
80,0.15,50,34,65,1.530025959,-15,54
119,0,50,34,124,1.224014997,5,58
24,1,5000,34,50,1.117912054,26,-98
44,0.15,5000,34,50,1.824136019,6,-90
8,1,5000,34,26,1.306090832,18,-120
180,0,100,34,8,1.400431156,8,-144
112,1,100,34,145,1.918247938,33,-20
163,0.15,5000,34,4,1.271271944,21,-50
163,0,100,34,116,1.647583961,-47,80
101,0,100,34,103,1.788691998,2,-26
73,1,5000,34,69,1.717842102,-4,-94
145,1,50,34,126,2.423731089,-19,-52
169,0.15,50,34,57,1.259028912,68,-82
8,1,5000,34,31,0.600475788,23,-22
128,1,50,34,134,1.588853121,6,-40
132,0.15,50,34,146.5,2.423732996,14.5,-10.5
166,0.15,50,34,133,2.306088924,-33,88
145,1,100,34,154,1.423778057,9,58
89,0.15,100,34,92,2.470782995,3,-9
114,0,5000,34,117,0.953163147,3,60
35,1,5000,34,31,1.623831034,-4,-104
62,0,100,34,74,1.718231916,12,50
80,1,100,34,129,2.012373924,49,100
30,0,5000,34,43,0.623746872,13,-16
70,1,100,34,55,1.917811155,-15,-92
57,0,5000,34,65,1.306097984,8,-6
159,1,50,34,152,0.611999035,-7,28
31,0.15,50,34,48,2.400200844,17,-90
145,1,100,34,149,2.270816088,4,-19
135,0,100,34,143,0.588832855,8,20
133,0.15,100,34,146,2.247644901,13,-26
58,0.15,100,34,51,1.494235992,-7,-94
103,0,50,34,114,1.27080512,11,86
137,0.15,5000,34,144,0.670915842,7,14
70,0.15,100,34,60,0.706365108,-10,-26
7,1,100,34,168,2.435594797,-19,146
27,0,50,34,13,1.788444042,-14,2
115,0,100,34,116,0.87082696,1,50
98,0.15,50,34,144.5,2.341834784,46.5,-3.5
107,0.15,5000,34,130.5,2.54140687,23.5,-9.5
44,0,5000,34,56,1.071209908,12,-90
49,1,50,34,38,1.894341946,-11,-114
58,1,100,34,47,1.882848024,-11,-118
170,1,50,34,162,1.200623035,-8,108
13,0.15,100,34,6,0.82374692,-7,-30
112,1,50,34,149,0.976699114,37,20
113,0,50,34,133,0.859150887,20,-30
55,1,100,34,128,0.776796818,73,-50
16,0.15,100,34,39,1.024134874,23,-100
104,1,5000,34,119,2.047676802,15,66
71,0,100,34,58,1.129763842,-13,-116
34,0,50,34,55,1.859435797,21,-102
142,0,100,34,149,1.459399939,7,104
34,0.15,100,34,52,0.800234079,18,-44
109,0,50,34,113,0.894356966,4,12
77,0,100,34,69,1.506238937,-8,12
177,1,100,34,5,1.04767108,8,-130
124,1,100,34,138,2.506090879,14,114
32,0.15,100,34,49,0.976680994,17,20
128,1,50,34,141,1.353421926,13,82
88,0.15,100,34,87,1.635524035,-1,-60
57,0.15,50,34,59,1.082706928,2,-12
62,1,5000,34,68,1.682932854,6,-56
137,0.15,5000,34,84,2.129870892,-53,-54
28,1,100,34,32,1.824043989,4,-136
121,1,100,34,133,1.070800066,12,10
104,1,100,34,148,1.788976908,44,-24
37,0.15,5000,34,31,1.271126986,-6,-114
125,1,50,34,132,1.365309954,7,104
180,1,50,34,2,2.224117041,2,-128
14,0.15,50,34,26,1.259032011,12,-60
90,1,100,34,102,2.059453011,12,80
23,1,5000,34,17,1.459052086,-6,6
16,0.15,5000,34,32,1.823854923,16,-34
112,0.15,50,34,124,1.012410879,12,-24
12,1,100,34,48,1.494478941,36,-92
170,0,50,34,36,1.565322161,46,-110
15,1,50,34,56,1.423856974,41,-96
109,1,100,34,63,1.76504302,-46,-102
15,1,5000,34,130,1.341358185,-65,76
74,0,5000,34,50,2.117863894,-24,14
118,0.15,5000,34,127,2.000234842,9,-2
4,0,5000,34,27,2.18845892,23,-136
63,0.15,5000,34,56,1.03581214,-7,-122
167,0.15,100,34,155,1.611983061,-12,16
54,0.15,50,34,69,0.917838812,15,16
111,1,100,34,142,1.976909161,31,-32
130,0.15,5000,34,43,1.341489077,-87,-114
163,1,5000,34,157,2.18853116,-6,112
180,0,5000,34,178,2.270812035,-2,82
77,0.15,100,34,61,2.224130869,-16,-40
14,1,50,34,41,1.082874775,27,-16
163,1,5000,34,147,0.61240387,-16,12
130,0,5000,34,128,1.094262838,-2,104
110,1,100,34,133,1.953150988,23,104
158,0,50,34,149,0.965297937,-9,90
82,0.15,100,34,65,0.941799879,-17,-82
72,0,50,34,NaN,0,NaN,0
4,0.15,5000,34,176,2.117954016,-8,52
99,0,50,34,108,0.894353867,9,-30
23,1,100,34,18,2.482671022,-5,-150
156,0,5000,34,155,1.270787954,-1,32
97,0.15,100,34,128,2.435660124,31,-44
98,0.15,50,34,111,1.30640316,13,-34
50,1,100,34,44,2.259535074,-6,16
28,0,50,34,36,1.529994965,8,-94
159,0,100,34,148,0.965234995,-11,62
96,0,50,34,92,1.482572079,-4,70
55,0,5000,34,45,1.388860941,-10,34
21,0.15,50,34,42,1.69433713,21,-24
85,1,100,34,80,1.035693884,-5,-68
138,1,50,34,154,1.18846488,16,14
61,0.15,100,34,66,2.282593012,5,-80
146,1,50,34,148.5,2.035928965,2.5,-3.5
63,0,50,34,51,1.988554955,-12,-114
134,0,5000,34,138,2.541884184,4,84
3,0.15,5000,34,12.5,2.035523891,9.5,-23.5
19,0.15,100,34,25,1.071046829,6,-104
147,0.15,5000,34,175,1.835721016,28,12
167,0.15,100,34,62,1.259074926,75,-116
90,0,5000,34,81.5,2.541450024,-8.5,-57.5
27,0,100,34,33,0.624116182,6,-20
24,0.15,50,34,22,2.553158998,-2,-152
140,0,5000,34,144,2.282564163,4,-13
142,0.15,50,34,105,1.611989975,-37,60
80,0,50,34,68,0.659300089,-12,-28
177,1,50,34,149,2.270808935,-28,48
137,1,100,34,137,1.118105888,0,80
43,1,100,34,51,1.435567856,8,-84
47,0.15,5000,34,44,1.788548946,-3,20
2,0.15,50,34,151,1.988553762,-31,122
46,0.15,100,34,53,2.494693995,7,-6
141,0.15,50,34,131,2.083073139,-10,-16
165,0.15,50,34,13,2.353121996,28,-58
161,1,50,34,170,1.788844109,9,46
48,0.15,50,34,50,1.482594013,2,-88
66,0,100,34,62,1.870800018,-4,-106
35,0,100,34,55,1.988461971,20,-68
19,1,5000,34,22,0.764934778,3,-150
44,0.15,50,34,39,1.247408867,-5,-106
162,0.15,100,34,48,2.023722887,66,20
101,0.15,100,34,110,1.459429979,9,-20
154,0,50,34,158,1.247390985,4,72
134,0.15,100,34,136,2.235615969,2,114
70,0.15,5000,34,51,1.859150171,-19,40
106,0,5000,34,132,1.141808033,26,66
8,0.15,50,34,18,1.129643917,10,-130
110,0,100,34,110,1.036021948,0,-30
155,0.15,5000,34,132,2.400461912,-23,-14
161,1,50,34,NaN,1.365200996,NaN,0
113,0.15,50,34,131,2.012355089,18,-34
153,1,50,34,142,1.153542995,-11,88
95,0,5000,34,102,1.047283888,7,66
95,1,5000,34,101,0.964946985,6,-28
90,0,5000,34,87,1.329593897,-3,-76
124,1,100,34,134,1.906371832,10,-44
149,0,100,34,159,0.588474989,10,20
98,0,100,34,83,1.553251028,-15,30
73,0.15,100,34,74,1.800224066,1,-100
63,0,5000,34,39,1.482578993,-24,-118
163,1,100,34,145,2.282576084,-18,100
136,0,100,34,136,1.282588005,0,40
134,0,5000,34,133,1.765033007,-1,32
136,1,5000,34,131,1.517861843,-5,74
91,0.15,50,34,91,1.706100941,0,-44
84,0,100,34,88,2.01191783,4,64
177,0.15,100,34,1,1.447395086,4,-28
27,0,5000,34,23,0.964931011,-4,-36
174,1,100,34,10,1.647284985,16,-137
83,1,50,34,87,0.565236092,4,16
63,0.15,50,34,64,1.294738054,1,-60
23,0.15,5000,34,48,0.988402128,25,-90
15,1,50,34,36,1.647589922,21,-132
70,1,50,34,61,1.094426155,-9,-62
14,1,100,34,36,2.435595036,22,-136
46,0.15,5000,34,15,1.78873682,-31,-130
64,0,100,34,52,0.647400856,-12,24
38,0.15,50,34,50,1.835623026,12,-80
77,0,5000,34,70,1.14151001,-7,-16
91,0.15,50,34,94,2.40025878,3,72
118,0,100,34,123,1.247221947,5,112
60,1,5000,34,54,1.741814137,-6,-12
12,0,5000,34,26,1.55350399,14,-122
174,0.15,50,34,12,0.91824913,18,-128
4,0.15,100,34,10,1.130042076,6,-136
155,1,100,34,176,0.635555983,21,24
83,0,100,34,79,1.059034824,-4,-86
11,0,100,34,10,2.447421074,-1,-44
157,0,5000,34,148,1.106420994,-9,112
8,1,100,34,43,1.529715061,35,-86
66,0,100,34,63,1.164939165,-3,-100
61,1,5000,34,68,1.353154182,7,-110
60,1,5000,34,69,2.470784903,9,-70
129,1,5000,34,119,2.247247934,-10,66
153,0,100,34,136,1.929930925,-17,-38
41,1,5000,34,45,2.294342041,4,-112
23,1,5000,34,111,0.941416979,88,66
22,1,5000,34,52,1.694436073,30,-44
89,0,50,34,97,2.470817089,8,-4
21,0,5000,34,35,0.95351696,14,-22
99,1,5000,34,113,1.106139183,14,-22
1,1,50,34,180,1.153213024,-1,156
13,0,100,34,17,1.2005229,4,-12
20,0,100,34,23,1.059182882,3,-36
68,0.15,5000,34,61,1.38846612,-7,-86
7,0.15,100,34,57,1.035763979,50,-14
170,0,50,34,26,1.541496992,36,-98
41,0,50,34,166,2.353308916,-55,28
77,0.15,5000,34,64,1.118152857,-13,-104
172,0,50,34,177,0.729587793,5,54
179,1,5000,34,176,2.553162098,-3,4
2,0.15,5000,34,11,0.765031099,9,-134
15,0,5000,34,12,0.553158998,-3,-16
89,1,50,34,92,1.176803112,3,-38
158,0,50,34,122,1.953221798,-36,36
55,0,50,34,120,1.870798111,65,98
108,1,50,34,117,1.541379929,9,106
145,0.15,100,34,138,1.270916939,-7,72
179,0,100,34,14,0.894564152,15,-134
164,0.15,50,34,178,1.235625029,14,38
141,0,50,34,164,1.835506916,23,18
77,1,5000,34,62,1.623754978,-15,-90
3,1,5000,34,15,1.365029097,12,-150
68,0,50,34,66,1.64766407,-2,12
176,0,50,34,174,2.270802975,-2,138
58,1,100,34,71,1.871079922,13,-58
68,1,50,34,59,1.047303915,-9,-104
50,0.15,100,34,48,1.553551197,-2,-130
177,1,50,34,129,2.541778088,-48,-10
98,1,5000,34,111,1.270760059,13,58
28,1,50,34,28,1.729867935,0,-146
127,1,5000,34,135,0.870919943,8,-22
42,0,100,34,75,2.541160107,33,30
32,0,5000,34,48,2.153162003,16,-48
103,0,100,34,127,2.541778088,24,26
4,1,5000,34,25,2.541702986,21,-32
39,0,5000,34,11,2.541311979,-28,-124
49,1,5000,34,28,2.541539907,-21,4
136,0,100,34,111,2.541687012,-25,82
107,0,50,35,NaN,0,NaN,0
124,0.15,5000,35,103,1.423672915,-21,2
138,0.15,100,35,132,2.400665045,-6,2
175,1,100,35,162,1.270750046,-13,146
122,0.15,5000,35,121,1.506101131,-1,60
84,0.15,5000,35,69,2.400501013,-15,-64
49,0,5000,35,42,0.553169966,-7,18
63,0,50,35,63,2.553606987,0,-30
40,0,5000,35,38,1.988844872,-2,12
73,0.15,100,35,71,2.353417873,-2,-42
47,0,5000,35,NaN,0,NaN,0
21,0.15,5000,35,25,0.694405079,4,16
138,0.15,100,35,NaN,0,NaN,0
121,0.15,100,35,127,0.929913998,6,-32
30,0,5000,35,30,0.682615042,0,-146
148,0,100,35,141,1.083082199,-7,-6
30,0.15,5000,35,42,1.800701857,12,-24
65,0,5000,35,61,1.153544188,-4,-82
6,0.15,50,35,179,2.259440899,-7,22
117,0,50,35,145,0.941400051,28,86
26,0.15,100,35,31,2.035757065,5,-114
176,0.15,50,35,NaN,0,NaN,0
109,0,100,35,106,1.411993027,-3,-10
154,0.15,100,35,133,2.200613976,-21,24
28,1,50,35,42,0.706348896,14,-48
39,0,5000,35,45,2.212244987,6,-80
174,1,100,35,3,2.364885092,9,-170
89,1,5000,35,89,2.294764996,0,8
133,1,50,35,138,0.682834148,5,130
135,0.15,5000,35,115,2.04748702,-20,52
141,0.15,5000,35,158,0.730139017,17,122
27,1,5000,35,27,0.576709986,0,-16
157,1,100,35,153,0.765035152,-4,114
97,0,50,35,NaN,0,NaN,0
34,1,50,35,52,0.882585049,18,-36
80,1,50,35,81,0.988483906,1,80
116,1,5000,35,120,1.494326115,4,-60
49,0,100,35,128,0.776811838,79,-48
97,0.15,100,35,90,1.917867899,-7,-22
148,0,5000,35,147,0.976788998,-1,-2
136,1,100,35,129,1.353487015,-7,100
159,0.15,50,35,149,1.906492949,-10,108
117,1,5000,35,114,1.294312,-3,-44
45,0.15,50,35,47,2.388773918,2,-42
170,1,100,35,157,2.470803976,-13,152
115,0,5000,35,132,2.553086042,17,104
108,0.15,50,35,105,2.153147936,-3,26
61,0,5000,35,57,2.153167963,-4,48
46,0.15,5000,35,54,1.141407013,8,-26
47,0,50,35,43,2.365182161,-4,-128
111,0.15,5000,35,119,1.823711157,8,104
68,1,100,35,58,0.988476038,-10,48
158,0,5000,35,146,2.000216961,-12,48
128,0.15,100,35,136,1.188452005,8,100
5,0,100,35,176,1.917869806,-9,16
64,0,5000,35,57,0.870801926,-7,-58
52,0.15,5000,35,54,0.623752117,2,-16
143,0.15,5000,35,134,1.65905118,-9,132
4,0.15,100,35,12,2.27077198,8,-116
178,0.15,100,35,1,0.682680845,3,-106
99,0.15,50,35,NaN,0,NaN,0
178,0.15,100,35,178,2.306585073,0,36
123,0,5000,35,112,1.282567978,-11,86
28,0,5000,35,34,1.624023914,6,-140
101,0.15,100,35,98,2.259257078,-3,54
39,0.15,50,35,44,1.176623106,5,-118
146,1,5000,35,146,1.765171051,0,-4
7,0.15,100,35,1,1.259403944,-6,-136
47,0.15,100,35,49,1.27080512,2,-44
160,1,5000,35,NaN,0,NaN,0
74,0,50,35,70,1.518210888,-4,-44
20,0,100,35,32,1.059540987,12,-2
142,1,50,35,132,1.317881107,-10,-48
112,1,50,35,122,1.035768986,10,-54
28,0.15,100,35,48,1.530031919,20,-64
180,1,50,35,173,0.788450003,-7,24
35,1,50,35,39,1.670809984,4,10
21,0,100,35,27,0.764923096,6,-14
138,0.15,50,35,134,0.541414976,-4,-24
46,0,5000,35,47,0.80030489,1,-42
31,0.15,100,35,NaN,0,NaN,0
138,0.15,5000,35,134,1.600202084,-4,106
86,1,5000,35,77,1.153266191,-9,-2
178,0,50,35,175,1.000641108,-3,166
118,0,50,35,142,1.094316006,24,62
63,0.15,50,35,53,1.835520983,-10,-118
55,0.15,100,35,55,2.153173923,0,40
43,1,5000,35,34,1.106117964,-9,24
122,0,5000,35,126,1.188467026,4,28
159,1,100,35,130,1.235500097,-29,94
161,0,100,35,NaN,0,NaN,0
173,0,50,35,147,1.553148985,-26,32
2,0.15,100,35,2,2.529736996,0,-68
42,1,5000,35,NaN,0,NaN,0
23,0.15,50,35,6,1.576694012,-17,-122
117,0.15,50,35,119,0.600325823,2,12
69,0.15,100,35,74,1.412004948,5,-16
136,1,5000,35,98,1.647274971,-38,-44
15,1,5000,35,22,1.376675844,7,-4
75,1,5000,35,70,1.541399002,-5,-104
148,1,50,35,144,0.953168869,-4,100
5,0.15,5000,35,6,2.00022912,1,-156
161,0,50,35,168,0.729641914,7,18
79,0.15,5000,35,71,1.553179979,-8,-66
114,0.15,50,35,123,2.294627905,9,30
161,0,5000,35,162,1.600214958,1,90
167,1,50,35,162,1.541387081,-5,48
90,0,100,35,96,2.494328976,6,62
87,1,100,35,90,2.212385178,3,-90
94,0,100,35,90,1.435787916,-4,-86
111,1,5000,35,110,2.247678995,-1,-2
50,0.15,5000,35,57,2.55328393,7,-92
40,0,50,35,45,1.200630903,5,16
29,0,100,35,29,0.753475904,0,-12
12,1,5000,35,12,2.423751116,0,-146
112,1,50,35,115,1.811959982,3,26
177,1,100,35,175,1.000383139,-2,170
23,0.15,50,35,16,0.682924032,-7,-12
4,0.15,5000,35,NaN,0,NaN,0
71,1,100,35,71,1.211859941,0,62
56,0,5000,35,NaN,0,NaN,0
121,0,50,35,NaN,0,NaN,0
2,1,50,35,163,1.776844025,-19,148
40,0.15,5000,35,44,1.259036064,4,34
67,0.15,5000,35,60,1.400507927,-7,-38
118,0.15,50,35,136,1.165220022,18,100
112,1,100,35,130,2.129729986,18,-30
72,0,5000,35,NaN,0,NaN,0
80,1,50,35,76,1.400624037,-4,6
114,1,100,35,NaN,0,NaN,0
75,0.15,50,35,80,1.083096027,5,-48
6,1,100,35,7,2.012362003,1,-100
110,0,5000,35,112,1.282573223,2,22
89,0.15,50,35,98,1.09443903,9,-44
120,0.15,50,35,130,1.177086115,10,104
115,1,100,35,134,0.647521973,19,-40
173,0.15,100,35,4,0.965176821,11,-40
171,0,100,35,172,1.976974964,1,10
125,0.15,100,35,126,1.906086922,1,-24
140,0.15,50,35,121,0.76503396,-19,-16
56,1,100,35,47,1.318297148,-9,-46
177,0,50,35,166,1.188839912,-11,94
80,0,50,35,76,0.588812113,-4,-38
3,1,5000,35,16,2.012004137,13,-18
92,1,50,35,12,0.835529089,-80,-168
131,1,5000,35,126,1.000518084,-5,-50
149,0,50,35,134,1.400224924,-15,22
160,0.15,100,35,NaN,0,NaN,0
34,0.15,50,35,NaN,0,NaN,0
3,1,100,35,165,0.718181849,-18,124
71,1,50,35,62,1.941392183,-9,-96
39,0.15,50,35,49,1.824014902,10,-40
91,0,100,35,89,1.788707972,-2,84
18,0,100,35,26,1.270817041,8,-2
86,0.15,100,35,89,1.635474205,3,10
48,0,5000,35,41,0.917883158,-7,32
41,0,50,35,56,1.106411934,15,-24
123,0,50,35,135,0.812109947,12,-36
23,0,100,35,35,1.082621098,12,20
51,0,5000,35,NaN,0,NaN,0
44,1,5000,35,44,2.364845991,0,-54
96,1,50,35,NaN,0,NaN,0
126,0,100,35,122,1.259087086,-4,-38
140,1,100,35,129,0.682665825,-11,14
51,0,50,35,48,0.623875141,-3,-22
109,0,100,35,128,1.082698107,19,126
28,0,5000,35,36,1.435597897,8,-92
32,0,5000,35,41,1.882727146,9,-66
61,1,5000,35,66,2.541790962,5,-24
72,0.15,50,35,62,1.235745907,-10,-80
153,0,5000,35,146,1.718169928,-7,120
12,0,50,35,8,0.612004042,-4,-166
29,0.15,50,35,26,2.023762941,-3,-18
175,0.15,100,35,180,1.188854933,5,18
179,0,100,35,174,2.318120003,-5,24
134,0,100,35,21,2.49434495,67,-116
122,0.15,5000,35,117,1.588449001,-5,24
169,0.15,5000,35,160,1.247267962,-9,88
117,0,100,35,122,1.376443863,5,8
78,1,50,35,70,1.117877007,-8,36
23,0,50,35,30,0.612010002,7,-150
160,1,50,35,158,0.623792887,-2,-18
125,0,50,35,132,0.659086943,7,20
51,1,100,35,141,1.882585049,-90,-8
96,0,100,35,101,1.318220854,5,72
70,0.15,100,35,71,0.623757839,1,30
5,0,5000,35,14,1.41199398,9,-144
118,1,100,35,111,2.059365034,-7,22
25,1,100,35,21,0.682590008,-4,16
60,0.15,5000,35,68,1.576791048,8,40
137,0.15,5000,35,67,1.459047079,-70,-12
3,0,5000,35,NaN,0.729635954,NaN,0
72,0.15,5000,35,72,1.035969973,0,-8
153,0,100,35,159,1.929944038,6,-12
94,1,50,35,NaN,0,NaN,0
111,0,50,35,NaN,0,NaN,0
155,0,50,35,138,1.023754835,-17,40
76,0.15,5000,35,74,0.917968988,-2,38
119,0,100,35,114,0.671169996,-5,-46
123,0,100,35,NaN,0.906111002,NaN,0
161,0.15,5000,35,NaN,0,NaN,0
62,1,50,35,162,0.941375017,-80,160
45,0,50,35,54,0.424165964,9,-74
92,0,5000,35,93,2.094475031,1,-14
179,0.15,5000,35,168,1.306103945,-11,78
34,0,50,35,16,1.223809958,-18,-126
114,1,5000,35,124,2.306081057,10,98
147,0.15,50,35,126,1.635546207,-21,-48
37,1,50,35,30,0.576699972,-7,-14
125,1,50,35,NaN,0,NaN,0
39,0,100,35,NaN,0,NaN,0
44,0.15,50,35,55,1.364986897,11,-82
41,1,100,35,51,1.000236034,10,-42
3,0,5000,35,16,1.96488905,13,-56
150,0.15,5000,35,138,1.765097141,-12,24
73,0.15,50,35,60,0.600226879,-13,26
92,1,100,35,94,1.859433174,2,-86
4,0.15,50,35,10,2.141810894,6,-166
162,1,50,35,136,1.200218916,-26,24
56,0,50,35,NaN,0,NaN,0
46,0.15,100,35,41,0.659152985,-5,12
77,1,5000,35,59,1.059131145,-18,18
79,1,50,35,78,1.60046792,-1,-80
73,0,100,35,69,1.141512871,-4,-20
17,1,5000,35,21,1.282945156,4,16
176,0.15,5000,35,162,0.576807022,-14,134
24,1,5000,35,35,1.823805094,11,-44
95,0.15,5000,35,105,2.165174961,10,96
118,0.15,100,35,20,1.082565069,82,-60
172,0,100,35,177,1.859153986,5,6
146,0,100,35,139,1.070946932,-7,124
5,0,50,35,6,0.953162909,1,-4
172,1,50,35,172,1.541805029,0,74
173,0.15,50,35,176,1.459411144,3,140
174,1,5000,35,178,2.541392088,4,18
77,0,50,35,23,1.965232849,-54,-92
36,1,100,35,36,0.588471889,0,-34
51,0.15,100,35,50,2.000662804,-1,48
110,0,100,35,118,1.106106997,8,-10
14,0.15,100,35,27,0.917866945,13,-80
138,0.15,5000,35,122,1.565234184,-16,32
16,1,5000,35,16,1.259272099,0,-126
4,0,5000,35,6,1.165176868,2,-20
99,1,5000,35,104,1.071128845,5,-70
103,0.15,100,35,110,1.494333982,7,66
88,0,50,35,96,2.106391907,8,-66
163,0.15,100,35,160,1.917790174,-3,10
45,0.15,100,35,35,2.29462409,-10,-102
120,0.15,100,35,135,1.212481976,15,42
49,0.15,50,35,50,0.553169966,1,-22
68,0,5000,35,58,1.447780848,-10,-56
50,1,50,35,52,1.741394043,2,18
87,0.15,50,35,86,1.800199986,-1,-94
90,1,5000,35,82,0.894500971,-8,-94
100,0,5000,35,100,1.388835907,0,-12
114,1,100,35,103,0.812378883,-11,-46
79,0,100,35,77,0.882688046,-2,48
32,1,5000,35,31,0.40034318,-1,-10
10,0,100,35,8,1.965373039,-2,-150
18,1,50,35,17,0.812093973,-1,-72
155,1,5000,35,153,1.67091608,-2,148
148,1,100,35,134,1.400151014,-14,106
112,0.15,5000,35,39,0.929646015,-73,-40
117,0,50,35,131,1.518079042,14,122
126,1,100,35,116,2.18876791,-10,36
56,0.15,50,35,41,1.247334003,-15,-130
88,1,50,35,149,0.88257885,61,134
9,0,5000,35,18,1.000142097,9,8
50,0.15,100,35,52,0.55307889,2,-46
27,0.15,5000,35,NaN,0,NaN,0
73,1,5000,35,38,1.776691914,-35,-122
100,0.15,5000,35,107,1.165038109,7,-8
165,0.15,5000,35,156,1.071155071,-9,86
57,1,50,35,60,0.706101179,3,58
139,0.15,100,35,132,1.023850918,-7,4
84,0.15,50,35,71,1.165038824,-13,-36
14,0.15,100,35,20,0.400304079,6,-70
130,1,5000,35,140,1.259365082,10,-2
100,0,100,35,48,1.094470978,-52,22
178,0,100,35,4,0.706218004,6,-170
2,0.15,50,35,2,1.930130005,0,-42
68,1,100,35,152,0.965455055,84,-10
142,1,50,35,128,0.788553953,-14,-22
21,0,50,35,NaN,0,NaN,0
135,0.15,50,35,121,1.270818949,-14,28
116,1,100,35,126,0.729643106,10,54
91,1,50,35,92,1.635607958,1,-22
